Face 149 :  | Normal(0,0,0) | Point[(1.12308,1.43076,1.944),(1.05557,1.44454,1.944),(1.06202,1.49614,1.5)] | Node[-1,-1,-1] | Edge[-1,-1,-1]
Face 150 :  | Normal(0,0,0) | Point[(1.13736,1.48076,1.5),(1.15165,1.53076,1.056),(1.06847,1.54774,1.056)] | Node[-1,-1,-1] | Edge[-1,-1,-1]
Face 151 :  | Normal(0,0,0) | Point[(1.13736,1.48076,1.5),(1.06202,1.49614,1.5),(1.06847,1.54774,1.056)] | Node[-1,-1,-1] | Edge[-1,-1,-1]
Face 152 :  | Normal(0,0,0) | Point[(1.15165,1.53076,1.056),(1.16923,1.5923,0.648),(1.07641,1.61124,0.648)] | Node[-1,-1,-1] | Edge[-1,-1,-1]
Face 153 :  | Normal(0,0,0) | Point[(1.15165,1.53076,1.056),(1.06847,1.54774,1.056),(1.07641,1.61124,0.648)] | Node[-1,-1,-1] | Edge[-1,-1,-1]
Face 154 :  | Normal(0,0,0) | Point[(1.16923,1.5923,0.648),(1.1934,1.67691,0.312),(1.08732,1.69856,0.312)] | Node[-1,-1,-1] | Edge[-1,-1,-1]
Face 155 :  | Normal(0,0,0) | Point[(1.16923,1.5923,0.648),(1.07641,1.61124,0.648),(1.08732,1.69856,0.312)] | Node[-1,-1,-1] | Edge[-1,-1,-1]
Face 156 :  | Normal(0,0,0) | Point[(1.1934,1.67691,0.312),(1.22747,1.79614,0.084),(1.1027,1.82161,0.084)] | Node[-1,-1,-1] | Edge[-1,-1,-1]
Face 157 :  | Normal(0,0,0) | Point[(1.1934,1.67691,0.312),(1.08732,1.69856,0.312),(1.1027,1.82161,0.084)] | Node[-1,-1,-1] | Edge[-1,-1,-1]
Face 158 :  | Normal(0,0,0) | Point[(1.22747,1.79614,0.084),(1.27472,1.96152,0),(1.12403,1.99228,0)] | Node[-1,-1,-1] | Edge[-1,-1,-1]
Face 159 :  | Normal(0,0,0) | Point[(1.22747,1.79614,0.084),(1.1027,1.82161,0.084),(1.12403,1.99228,0)] | Node[-1,-1,-1] | Edge[-1,-1,-1]
Face 160 :  | Normal(0,0,0) | Point[(1,1,3),(1.02133,1.17067,2.916),(1,1.172,2.916)] | Node[-1,-1,-1] | Edge[-1,-1,-1]
Face 161 :  | Normal(0,0,0) | Point[(1,1,3),(1,1,3),(1,1.172,2.916)] | Node[-1,-1,-1] | Edge[-1,-1,-1]
Face 162 :  | Normal(0,0,0) | Point[(1.02133,1.17067,2.916),(1.03671,1.29371,2.688),(1,1.296,2.688)] | Node[-1,-1,-1] | Edge[-1,-1,-1]
Face 163 :  | Normal(0,0,0) | Point[(1.02133,1.17067,2.916),(1,1.172,2.916),(1,1.296,2.688)] | Node[-1,-1,-1] | Edge[-1,-1,-1]
Face 164 :  | Normal(0,0,0) | Point[(1.03671,1.29371,2.688),(1.04763,1.38103,2.352),(1,1.384,2.352)] | Node[-1,-1,-1] | Edge[-1,-1,-1]
Face 165 :  | Normal(0,0,0) | Point[(1.03671,1.29371,2.688),(1,1.296,2.688),(1,1.384,2.352)] | Node[-1,-1,-1] | Edge[-1,-1,-1]
Face 166 :  | Normal(0,0,0) | Point[(1.04763,1.38103,2.352),(1.05557,1.44454,1.944),(1,1.448,1.944)] | Node[-1,-1,-1] | Edge[-1,-1,-1]
Face 167 :  | Normal(0,0,0) | Point[(1.04763,1.38103,2.352),(1,1.384,2.352),(1,1.448,1.944)] | Node[-1,-1,-1] | Edge[-1,-1,-1]
Face 168 :  | Normal(0,0,0) | Point[(1.05557,1.44454,1.944),(1.06202,1.49614,1.5),(1,1.5,1.5)] | Node[-1,-1,-1] | Edge[-1,-1,-1]
Face 169 :  | Normal(0,0,0) | Point[(1.05557,1.44454,1.944),(1,1.448,1.944),(1,1.5,1.5)] | Node[-1,-1,-1] | Edge[-1,-1,-1]
Face 170 :  | Normal(0,0,0) | Point[(1.06202,1.49614,1.5),(1.06847,1.54774,1.056),(1,1.552,1.056)] | Node[-1,-1,-1] | Edge[-1,-1,-1]
Face 171 :  | Normal(0,0,0) | Point[(1.06202,1.49614,1.5),(1,1.5,1.5),(1,1.552,1.056)] | Node[-1,-1,-1] | Edge[-1,-1,-1]
Face 172 :  | Normal(0,0,0) | Point[(1.06847,1.54774,1.056),(1.07641,1.61124,0.648),(1,1.616,0.648)] | Node[-1,-1,-1] | Edge[-1,-1,-1]
Face 173 :  | Normal(0,0,0) | Point[(1.06847,1.54774,1.056),(1,1.552,1.056),(1,1.616,0.648)] | Node[-1,-1,-1] | Edge[-1,-1,-1]
Face 174 :  | Normal(0,0,0) | Point[(1.07641,1.61124,0.648),(1.08732,1.69856,0.312),(1,1.704,0.312)] | Node[-1,-1,-1] | Edge[-1,-1,-1]
Face 175 :  | Normal(0,0,0) | Point[(1.07641,1.61124,0.648),(1,1.616,0.648),(1,1.704,0.312)] | Node[-1,-1,-1] | Edge[-1,-1,-1]
Face 176 :  | Normal(0,0,0) | Point[(1.08732,1.69856,0.312),(1.1027,1.82161,0.084),(1,1.828,0.084)] | Node[-1,-1,-1] | Edge[-1,-1,-1]
Face 177 :  | Normal(0,0,0) | Point[(1.08732,1.69856,0.312),(1,1.704,0.312),(1,1.828,0.084)] | Node[-1,-1,-1] | Edge[-1,-1,-1]
Face 178 :  | Normal(0,0,0) | Point[(1.1027,1.82161,0.084),(1.12403,1.99228,0),(1,2,0)] | Node[-1,-1,-1] | Edge[-1,-1,-1]
Face 179 :  | Normal(0,0,0) | Point[(1.1027,1.82161,0.084),(1,1.828,0.084),(1,2,0)] | Node[-1,-1,-1] | Edge[-1,-1,-1]
Face 180 :  | Normal(0,0,0) | Point[(1,1,3),(1,1.172,2.916),(0,1.172,2.916)] | Node[-1,-1,-1] | Edge[-1,-1,-1]
Face 181 :  | Normal(0,0,0) | Point[(1,1,3),(0,1,3),(0,1.172,2.916)] | Node[-1,-1,-1] | Edge[-1,-1,-1]
Face 182 :  | Normal(0,0,0) | Point[(1,1.172,2.916),(1,1.296,2.688),(0,1.296,2.688)] | Node[-1,-1,-1] | Edge[-1,-1,-1]
Face 183 :  | Normal(0,0,0) | Point[(1,1.172,2.916),(0,1.172,2.916),(0,1.296,2.688)] | Node[-1,-1,-1] | Edge[-1,-1,-1]
Face 184 :  | Normal(0,0,0) | Point[(1,1.296,2.688),(1,1.384,2.352),(0,1.384,2.352)] | Node[-1,-1,-1] | Edge[-1,-1,-1]
Face 185 :  | Normal(0,0,0) | Point[(1,1.296,2.688),(0,1.296,2.688),(0,1.384,2.352)] | Node[-1,-1,-1] | Edge[-1,-1,-1]
Face 186 :  | Normal(0,0,0) | Point[(1,1.384,2.352),(1,1.448,1.944),(0,1.448,1.944)] | Node[-1,-1,-1] | Edge[-1,-1,-1]
Face 187 :  | Normal(0,0,0) | Point[(1,1.384,2.352),(0,1.384,2.352),(0,1.448,1.944)] | Node[-1,-1,-1] | Edge[-1,-1,-1]
Face 188 :  | Normal(0,0,0) | Point[(1,1.448,1.944),(1,1.5,1.5),(0,1.5,1.5)] | Node[-1,-1,-1] | Edge[-1,-1,-1]
Face 189 :  | Normal(0,0,0) | Point[(1,1.448,1.944),(0,1.448,1.944),(0,1.5,1.5)] | Node[-1,-1,-1] | Edge[-1,-1,-1]
Face 190 :  | Normal(0,0,0) | Point[(1,1.5,1.5),(1,1.552,1.056),(0,1.552,1.056)] | Node[-1,-1,-1] | Edge[-1,-1,-1]
Face 191 :  | Normal(0,0,0) | Point[(1,1.5,1.5),(0,1.5,1.5),(0,1.552,1.056)] | Node[-1,-1,-1] | Edge[-1,-1,-1]
Face 192 :  | Normal(0,0,0) | Point[(1,1.552,1.056),(1,1.616,0.648),(0,1.616,0.648)] | Node[-1,-1,-1] | Edge[-1,-1,-1]
Face 193 :  | Normal(0,0,0) | Point[(1,1.552,1.056),(0,1.552,1.056),(0,1.616,0.648)] | Node[-1,-1,-1] | Edge[-1,-1,-1]
Face 194 :  | Normal(0,0,0) | Point[(1,1.616,0.648),(1,1.704,0.312),(0,1.704,0.312)] | Node[-1,-1,-1] | Edge[-1,-1,-1]
Face 195 :  | Normal(0,0,0) | Point[(1,1.616,0.648),(0,1.616,0.648),(0,1.704,0.312)] | Node[-1,-1,-1] | Edge[-1,-1,-1]
Face 196 :  | Normal(0,0,0) | Point[(1,1.704,0.312),(1,1.828,0.084),(0,1.828,0.084)] | Node[-1,-1,-1] | Edge[-1,-1,-1]
Face 197 :  | Normal(0,0,0) | Point[(1,1.704,0.312),(0,1.704,0.312),(0,1.828,0.084)] | Node[-1,-1,-1] | Edge[-1,-1,-1]
Face 198 :  | Normal(0,0,0) | Point[(1,1.828,0.084),(1,2,0),(0,2,0)] | Node[-1,-1,-1] | Edge[-1,-1,-1]
Face 199 :  | Normal(0,0,0) | Point[(1,1.828,0.084),(0,1.828,0.084),(0,2,0)] | Node[-1,-1,-1] | Edge[-1,-1,-1]
Face 200 :  | Normal(0,0,0) | Point[(0,1,3),(0,1.172,2.916),(-0.021334,1.17067,2.916)] | Node[-1,-1,-1] | Edge[-1,-1,-1]
Face 201 :  | Normal(0,0,0) | Point[(0,1,3),(0,1,3),(-0.021334,1.17067,2.916)] | Node[-1,-1,-1] | Edge[-1,-1,-1]
Face 202 :  | Normal(0,0,0) | Point[(0,1.172,2.916),(0,1.296,2.688),(-0.0367143,1.29371,2.688)] | Node[-1,-1,-1] | Edge[-1,-1,-1]
Face 203 :  | Normal(0,0,0) | Point[(0,1.172,2.916),(-0.021334,1.17067,2.916),(-0.0367143,1.29371,2.688)] | Node[-1,-1,-1] | Edge[-1,-1,-1]
Face 204 :  | Normal(0,0,0) | Point[(0,1.296,2.688),(0,1.384,2.352),(-0.0476293,1.38103,2.352)] | Node[-1,-1,-1] | Edge[-1,-1,-1]
Face 205 :  | Normal(0,0,0) | Point[(0,1.296,2.688),(-0.0367143,1.29371,2.688),(-0.0476293,1.38103,2.352)] | Node[-1,-1,-1] | Edge[-1,-1,-1]
Face 206 :  | Normal(0,0,0) | Point[(0,1.384,2.352),(0,1.448,1.944),(-0.0555676,1.44454,1.944)] | Node[-1,-1,-1] | Edge[-1,-1,-1]
Face 207 :  | Normal(0,0,0) | Point[(0,1.384,2.352),(-0.0476293,1.38103,2.352),(-0.0555676,1.44454,1.944)] | Node[-1,-1,-1] | Edge[-1,-1,-1]
Face 208 :  | Normal(0,0,0) | Point[(0,1.448,1.944),(0,1.5,1.5),(-0.0620174,1.49614,1.5)] | Node[-1,-1,-1] | Edge[-1,-1,-1]
Face 209 :  | Normal(0,0,0) | Point[(0,1.448,1.944),(-0.0555676,1.44454,1.944),(-0.0620174,1.49614,1.5)] | Node[-1,-1,-1] | Edge[-1,-1,-1]
Face 210 :  | Normal(0,0,0) | Point[(0,1.5,1.5),(0,1.552,1.056),(-0.0684672,1.54774,1.056)] | Node[-1,-1,-1] | Edge[-1,-1,-1]
Face 211 :  | Normal(0,0,0) | Point[(0,1.5,1.5),(-0.0620174,1.49614,1.5),(-0.0684672,1.54774,1.056)] | Node[-1,-1,-1] | Edge[-1,-1,-1]
Face 212 :  | Normal(0,0,0) | Point[(0,1.552,1.056),(0,1.616,0.648),(-0.0764054,1.61124,0.648)] | Node[-1,-1,-1] | Edge[-1,-1,-1]
Face 213 :  | Normal(0,0,0) | Point[(0,1.552,1.056),(-0.0684672,1.54774,1.056),(-0.0764054,1.61124,0.648)] | Node[-1,-1,-1] | Edge[-1,-1,-1]
Face 214 :  | Normal(0,0,0) | Point[(0,1.616,0.648),(0,1.704,0.312),(-0.0873205,1.69856,0.312)] | Node[-1,-1,-1] | Edge[-1,-1,-1]
Face 215 :  | Normal(0,0,0) | Point[(0,1.616,0.648),(-0.0764054,1.61124,0.648),(-0.0873205,1.69856,0.312)] | Node[-1,-1,-1] | Edge[-1,-1,-1]
Face 216 :  | Normal(0,0,0) | Point[(0,1.704,0.312),(0,1.828,0.084),(-0.102701,1.82161,0.084)] | Node[-1,-1,-1] | Edge[-1,-1,-1]
Face 217 :  | Normal(0,0,0) | Point[(0,1.704,0.312),(-0.0873205,1.69856,0.312),(-0.102701,1.82161,0.084)] | Node[-1,-1,-1] | Edge[-1,-1,-1]
Face 218 :  | Normal(0,0,0) | Point[(0,1.828,0.084),(0,2,0),(-0.124035,1.99228,0)] | Node[-1,-1,-1] | Edge[-1,-1,-1]
Face 219 :  | Normal(0,0,0) | Point[(0,1.828,0.084),(-0.102701,1.82161,0.084),(-0.124035,1.99228,0)] | Node[-1,-1,-1] | Edge[-1,-1,-1]
Face 220 :  | Normal(0,0,0) | Point[(0,1,3),(-0.021334,1.17067,2.916),(-0.047252,1.16538,2.916)] | Node[-1,-1,-1] | Edge[-1,-1,-1]
Face 221 :  | Normal(0,0,0) | Point[(0,1,3),(0,1,3),(-0.047252,1.16538,2.916)] | Node[-1,-1,-1] | Edge[-1,-1,-1]
Face 222 :  | Normal(0,0,0) | Point[(-0.021334,1.17067,2.916),(-0.0367143,1.29371,2.688),(-0.0813175,1.28461,2.688)] | Node[-1,-1,-1] | Edge[-1,-1,-1]
Face 223 :  | Normal(0,0,0) | Point[(-0.021334,1.17067,2.916),(-0.047252,1.16538,2.916),(-0.0813175,1.28461,2.688)] | Node[-1,-1,-1] | Edge[-1,-1,-1]
Face 224 :  | Normal(0,0,0) | Point[(-0.0367143,1.29371,2.688),(-0.0476293,1.38103,2.352),(-0.105493,1.36923,2.352)] | Node[-1,-1,-1] | Edge[-1,-1,-1]
Face 225 :  | Normal(0,0,0) | Point[(-0.0367143,1.29371,2.688),(-0.0813175,1.28461,2.688),(-0.105493,1.36923,2.352)] | Node[-1,-1,-1] | Edge[-1,-1,-1]
Face 226 :  | Normal(0,0,0) | Point[(-0.0476293,1.38103,2.352),(-0.0555676,1.44454,1.944),(-0.123075,1.43076,1.944)] | Node[-1,-1,-1] | Edge[-1,-1,-1]
Face 227 :  | Normal(0,0,0) | Point[(-0.0476293,1.38103,2.352),(-0.105493,1.36923,2.352),(-0.123075,1.43076,1.944)] | Node[-1,-1,-1] | Edge[-1,-1,-1]
Face 228 :  | Normal(0,0,0) | Point[(-0.0555676,1.44454,1.944),(-0.0620174,1.49614,1.5),(-0.137361,1.48076,1.5)] | Node[-1,-1,-1] | Edge[-1,-1,-1]
Face 229 :  | Normal(0,0,0) | Point[(-0.0555676,1.44454,1.944),(-0.123075,1.43076,1.944),(-0.137361,1.48076,1.5)] | Node[-1,-1,-1] | Edge[-1,-1,-1]
Face 230 :  | Normal(0,0,0) | Point[(-0.0620174,1.49614,1.5),(-0.0684672,1.54774,1.056),(-0.151646,1.53076,1.056)] | Node[-1,-1,-1] | Edge[-1,-1,-1]
Face 231 :  | Normal(0,0,0) | Point[(-0.0620174,1.49614,1.5),(-0.137361,1.48076,1.5),(-0.151646,1.53076,1.056)] | Node[-1,-1,-1] | Edge[-1,-1,-1]
Face 232 :  | Normal(0,0,0) | Point[(-0.0684672,1.54774,1.056),(-0.0764054,1.61124,0.648),(-0.169228,1.5923,0.648)] | Node[-1,-1,-1] | Edge[-1,-1,-1]
Face 233 :  | Normal(0,0,0) | Point[(-0.0684672,1.54774,1.056),(-0.151646,1.53076,1.056),(-0.169228,1.5923,0.648)] | Node[-1,-1,-1] | Edge[-1,-1,-1]
Face 234 :  | Normal(0,0,0) | Point[(-0.0764054,1.61124,0.648),(-0.0873205,1.69856,0.312),(-0.193404,1.67691,0.312)] | Node[-1,-1,-1] | Edge[-1,-1,-1]
Face 235 :  | Normal(0,0,0) | Point[(-0.0764054,1.61124,0.648),(-0.169228,1.5923,0.648),(-0.193404,1.67691,0.312)] | Node[-1,-1,-1] | Edge[-1,-1,-1]
Face 236 :  | Normal(0,0,0) | Point[(-0.0873205,1.69856,0.312),(-0.102701,1.82161,0.084),(-0.227469,1.79614,0.084)] | Node[-1,-1,-1] | Edge[-1,-1,-1]
Face 237 :  | Normal(0,0,0) | Point[(-0.0873205,1.69856,0.312),(-0.193404,1.67691,0.312),(-0.227469,1.79614,0.084)] | Node[-1,-1,-1] | Edge[-1,-1,-1]
Face 238 :  | Normal(0,0,0) | Point[(-0.102701,1.82161,0.084),(-0.124035,1.99228,0),(-0.274721,1.96152,0)] | Node[-1,-1,-1] | Edge[-1,-1,-1]
Face 239 :  | Normal(0,0,0) | Point[(-0.102701,1.82161,0.084),(-0.227469,1.79614,0.084),(-0.274721,1.96152,0)] | Node[-1,-1,-1] | Edge[-1,-1,-1]
Face 240 :  | Normal(0,0,0) | Point[(0,1,3),(-0.047252,1.16538,2.916),(-0.0769207,1.15384,2.916)] | Node[-1,-1,-1] | Edge[-1,-1,-1]
Face 241 :  | Normal(0,0,0) | Point[(0,1,3),(0,1,3),(-0.0769207,1.15384,2.916)] | Node[-1,-1,-1] | Edge[-1,-1,-1]
Face 242 :  | Normal(0,0,0) | Point[(-0.047252,1.16538,2.916),(-0.0813175,1.28461,2.688),(-0.132375,1.26475,2.688)] | Node[-1,-1,-1] | Edge[-1,-1,-1]
Face 243 :  | Normal(0,0,0) | Point[(-0.047252,1.16538,2.916),(-0.0769207,1.15384,2.916),(-0.132375,1.26475,2.688)] | Node[-1,-1,-1] | Edge[-1,-1,-1]
Face 244 :  | Normal(0,0,0) | Point[(-0.0813175,1.28461,2.688),(-0.105493,1.36923,2.352),(-0.17173,1.34346,2.352)] | Node[-1,-1,-1] | Edge[-1,-1,-1]
Face 245 :  | Normal(0,0,0) | Point[(-0.0813175,1.28461,2.688),(-0.132375,1.26475,2.688),(-0.17173,1.34346,2.352)] | Node[-1,-1,-1] | Edge[-1,-1,-1]
Face 246 :  | Normal(0,0,0) | Point[(-0.105493,1.36923,2.352),(-0.123075,1.43076,1.944),(-0.200352,1.4007,1.944)] | Node[-1,-1,-1] | Edge[-1,-1,-1]
Face 247 :  | Normal(0,0,0) | Point[(-0.105493,1.36923,2.352),(-0.17173,1.34346,2.352),(-0.200352,1.4007,1.944)] | Node[-1,-1,-1] | Edge[-1,-1,-1]
Face 248 :  | Normal(0,0,0) | Point[(-0.123075,1.43076,1.944),(-0.137361,1.48076,1.5),(-0.223607,1.44721,1.5)] | Node[-1,-1,-1] | Edge[-1,-1,-1]
Face 249 :  | Normal(0,0,0) | Point[(-0.123075,1.43076,1.944),(-0.200352,1.4007,1.944),(-0.223607,1.44721,1.5)] | Node[-1,-1,-1] | Edge[-1,-1,-1]
Face 250 :  | Normal(0,0,0) | Point[(-0.137361,1.48076,1.5),(-0.151646,1.53076,1.056),(-0.246862,1.49372,1.056)] | Node[-1,-1,-1] | Edge[-1,-1,-1]
Face 251 :  | Normal(0,0,0) | Point[(-0.137361,1.48076,1.5),(-0.223607,1.44721,1.5),(-0.246862,1.49372,1.056)] | Node[-1,-1,-1] | Edge[-1,-1,-1]
Face 252 :  | Normal(0,0,0) | Point[(-0.151646,1.53076,1.056),(-0.169228,1.5923,0.648),(-0.275484,1.55097,0.648)] | Node[-1,-1,-1] | Edge[-1,-1,-1]
Face 253 :  | Normal(0,0,0) | Point[(-0.151646,1.53076,1.056),(-0.246862,1.49372,1.056),(-0.275484,1.55097,0.648)] | Node[-1,-1,-1] | Edge[-1,-1,-1]
Face 254 :  | Normal(0,0,0) | Point[(-0.169228,1.5923,0.648),(-0.193404,1.67691,0.312),(-0.314838,1.62968,0.312)] | Node[-1,-1,-1] | Edge[-1,-1,-1]
Face 255 :  | Normal(0,0,0) | Point[(-0.169228,1.5923,0.648),(-0.275484,1.55097,0.648),(-0.314838,1.62968,0.312)] | Node[-1,-1,-1] | Edge[-1,-1,-1]
Face 256 :  | Normal(0,0,0) | Point[(-0.193404,1.67691,0.312),(-0.227469,1.79614,0.084),(-0.370293,1.74059,0.084)] | Node[-1,-1,-1] | Edge[-1,-1,-1]
Face 257 :  | Normal(0,0,0) | Point[(-0.193404,1.67691,0.312),(-0.314838,1.62968,0.312),(-0.370293,1.74059,0.084)] | Node[-1,-1,-1] | Edge[-1,-1,-1]
Face 258 :  | Normal(0,0,0) | Point[(-0.227469,1.79614,0.084),(-0.274721,1.96152,0),(-0.447214,1.89443,0)] | Node[-1,-1,-1] | Edge[-1,-1,-1]
Face 259 :  | Normal(0,0,0) | Point[(-0.227469,1.79614,0.084),(-0.370293,1.74059,0.084),(-0.447214,1.89443,0)] | Node[-1,-1,-1] | Edge[-1,-1,-1]
Face 260 :  | Normal(0,0,0) | Point[(0,1,3),(-0.0769207,1.15384,2.916),(-0.107448,1.13431,2.916)] | Node[-1,-1,-1] | Edge[-1,-1,-1]
Face 261 :  | Normal(0,0,0) | Point[(0,1,3),(0,1,3),(-0.107448,1.13431,2.916)] | Node[-1,-1,-1] | Edge[-1,-1,-1]
Face 262 :  | Normal(0,0,0) | Point[(-0.0769207,1.15384,2.916),(-0.132375,1.26475,2.688),(-0.18491,1.23114,2.688)] | Node[-1,-1,-1] | Edge[-1,-1,-1]
Face 263 :  | Normal(0,0,0) | Point[(-0.0769207,1.15384,2.916),(-0.107448,1.13431,2.916),(-0.18491,1.23114,2.688)] | Node[-1,-1,-1] | Edge[-1,-1,-1]
Face 264 :  | Normal(0,0,0) | Point[(-0.132375,1.26475,2.688),(-0.17173,1.34346,2.352),(-0.239883,1.29985,2.352)] | Node[-1,-1,-1] | Edge[-1,-1,-1]
Face 265 :  | Normal(0,0,0) | Point[(-0.132375,1.26475,2.688),(-0.18491,1.23114,2.688),(-0.239883,1.29985,2.352)] | Node[-1,-1,-1] | Edge[-1,-1,-1]
Face 266 :  | Normal(0,0,0) | Point[(-0.17173,1.34346,2.352),(-0.200352,1.4007,1.944),(-0.279863,1.34983,1.944)] | Node[-1,-1,-1] | Edge[-1,-1,-1]
Face 267 :  | Normal(0,0,0) | Point[(-0.17173,1.34346,2.352),(-0.239883,1.29985,2.352),(-0.279863,1.34983,1.944)] | Node[-1,-1,-1] | Edge[-1,-1,-1]
Face 268 :  | Normal(0,0,0) | Point[(-0.200352,1.4007,1.944),(-0.223607,1.44721,1.5),(-0.312348,1.39043,1.5)] | Node[-1,-1,-1] | Edge[-1,-1,-1]
Face 269 :  | Normal(0,0,0) | Point[(-0.200352,1.4007,1.944),(-0.279863,1.34983,1.944),(-0.312348,1.39043,1.5)] | Node[-1,-1,-1] | Edge[-1,-1,-1]
Face 270 :  | Normal(0,0,0) | Point[(-0.223607,1.44721,1.5),(-0.246862,1.49372,1.056),(-0.344832,1.43104,1.056)] | Node[-1,-1,-1] | Edge[-1,-1,-1]
Face 271 :  | Normal(0,0,0) | Point[(-0.223607,1.44721,1.5),(-0.312348,1.39043,1.5),(-0.344832,1.43104,1.056)] | Node[-1,-1,-1] | Edge[-1,-1,-1]
Face 272 :  | Normal(0,0,0) | Point[(-0.246862,1.49372,1.056),(-0.275484,1.55097,0.648),(-0.384812,1.48102,0.648)] | Node[-1,-1,-1] | Edge[-1,-1,-1]
Face 273 :  | Normal(0,0,0) | Point[(-0.246862,1.49372,1.056),(-0.344832,1.43104,1.056),(-0.384812,1.48102,0.648)] | Node[-1,-1,-1] | Edge[-1,-1,-1]
Face 274 :  | Normal(0,0,0) | Point[(-0.275484,1.55097,0.648),(-0.314838,1.62968,0.312),(-0.439785,1.54973,0.312)] | Node[-1,-1,-1] | Edge[-1,-1,-1]
Face 275 :  | Normal(0,0,0) | Point[(-0.275484,1.55097,0.648),(-0.384812,1.48102,0.648),(-0.439785,1.54973,0.312)] | Node[-1,-1,-1] | Edge[-1,-1,-1]
Face 276 :  | Normal(0,0,0) | Point[(-0.314838,1.62968,0.312),(-0.370293,1.74059,0.084),(-0.517247,1.64656,0.084)] | Node[-1,-1,-1] | Edge[-1,-1,-1]
Face 277 :  | Normal(0,0,0) | Point[(-0.314838,1.62968,0.312),(-0.439785,1.54973,0.312),(-0.517247,1.64656,0.084)] | Node[-1,-1,-1] | Edge[-1,-1,-1]
Face 278 :  | Normal(0,0,0) | Point[(-0.370293,1.74059,0.084),(-0.447214,1.89443,0),(-0.624695,1.78087,0)] | Node[-1,-1,-1] | Edge[-1,-1,-1]
Face 279 :  | Normal(0,0,0) | Point[(-0.370293,1.74059,0.084),(-0.517247,1.64656,0.084),(-0.624695,1.78087,0)] | Node[-1,-1,-1] | Edge[-1,-1,-1]
Face 280 :  | Normal(0,0,0) | Point[(0,1,3),(-0.107448,1.13431,2.916),(-0.134309,1.10745,2.916)] | Node[-1,-1,-1] | Edge[-1,-1,-1]
Face 281 :  | Normal(0,0,0) | Point[(0,1,3),(0,1,3),(-0.134309,1.10745,2.916)] | Node[-1,-1,-1] | Edge[-1,-1,-1]
Face 282 :  | Normal(0,0,0) | Point[(-0.107448,1.13431,2.916),(-0.18491,1.23114,2.688),(-0.231137,1.18491,2.688)] | Node[-1,-1,-1] | Edge[-1,-1,-1]
Face 283 :  | Normal(0,0,0) | Point[(-0.107448,1.13431,2.916),(-0.134309,1.10745,2.916),(-0.231137,1.18491,2.688)] | Node[-1,-1,-1] | Edge[-1,-1,-1]
Face 284 :  | Normal(0,0,0) | Point[(-0.18491,1.23114,2.688),(-0.239883,1.29985,2.352),(-0.299854,1.23988,2.352)] | Node[-1,-1,-1] | Edge[-1,-1,-1]
Face 285 :  | Normal(0,0,0) | Point[(-0.18491,1.23114,2.688),(-0.231137,1.18491,2.688),(-0.299854,1.23988,2.352)] | Node[-1,-1,-1] | Edge[-1,-1,-1]
Face 286 :  | Normal(0,0,0) | Point[(-0.239883,1.29985,2.352),(-0.279863,1.34983,1.944),(-0.349829,1.27986,1.944)] | Node[-1,-1,-1] | Edge[-1,-1,-1]
Face 287 :  | Normal(0,0,0) | Point[(-0.239883,1.29985,2.352),(-0.299854,1.23988,2.352),(-0.349829,1.27986,1.944)] | Node[-1,-1,-1] | Edge[-1,-1,-1]
Face 288 :  | Normal(0,0,0) | Point[(-0.279863,1.34983,1.944),(-0.312348,1.39043,1.5),(-0.390434,1.31235,1.5)] | Node[-1,-1,-1] | Edge[-1,-1,-1]
Face 289 :  | Normal(0,0,0) | Point[(-0.279863,1.34983,1.944),(-0.349829,1.27986,1.944),(-0.390434,1.31235,1.5)] | Node[-1,-1,-1] | Edge[-1,-1,-1]
Face 290 :  | Normal(0,0,0) | Point[(-0.312348,1.39043,1.5),(-0.344832,1.43104,1.056),(-0.43104,1.34483,1.056)] | Node[-1,-1,-1] | Edge[-1,-1,-1]
Face 291 :  | Normal(0,0,0) | Point[(-0.312348,1.39043,1.5),(-0.390434,1.31235,1.5),(-0.43104,1.34483,1.056)] | Node[-1,-1,-1] | Edge[-1,-1,-1]
Face 292 :  | Normal(0,0,0) | Point[(-0.344832,1.43104,1.056),(-0.384812,1.48102,0.648),(-0.481015,1.38481,0.648)] | Node[-1,-1,-1] | Edge[-1,-1,-1]
Face 293 :  | Normal(0,0,0) | Point[(-0.344832,1.43104,1.056),(-0.43104,1.34483,1.056),(-0.481015,1.38481,0.648)] | Node[-1,-1,-1] | Edge[-1,-1,-1]
Face 294 :  | Normal(0,0,0) | Point[(-0.384812,1.48102,0.648),(-0.439785,1.54973,0.312),(-0.549732,1.43979,0.312)] | Node[-1,-1,-1] | Edge[-1,-1,-1]
Face 295 :  | Normal(0,0,0) | Point[(-0.384812,1.48102,0.648),(-0.481015,1.38481,0.648),(-0.549732,1.43979,0.312)] | Node[-1,-1,-1] | Edge[-1,-1,-1]
Face 296 :  | Normal(0,0,0) | Point[(-0.439785,1.54973,0.312),(-0.517247,1.64656,0.084),(-0.646559,1.51725,0.084)] | Node[-1,-1,-1] | Edge[-1,-1,-1]
Face 297 :  | Normal(0,0,0) | Point[(-0.439785,1.54973,0.312),(-0.549732,1.43979,0.312),(-0.646559,1.51725,0.084)] | Node[-1,-1,-1] | Edge[-1,-1,-1]
